file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence,kurtosis
000033.jpg,real,AI,False,1.0,1.0,0.667661,0.024765,21.824924
000034.jpg,real,AI,False,1.0,1.0,0.558669,0.020844,14.642115
000035.jpg,real,AI,False,1.0,1.0,0.519826,0.02125,14.782542
000036.jpg,real,AI,False,1.0,1.0,0.50483,0.0646,33.45027
000037.jpg,real,AI,False,1.0,1.0,0.573042,0.033922,23.395121
000038.jpg,real,AI,False,1.0,1.0,0.605578,0.065744,21.170128
000039.jpg,real,AI,False,1.0,1.0,0.528571,0.051295,22.732541
000040.jpg,real,AI,False,1.0,1.0,0.535418,0.054743,12.634372
000041.jpg,real,AI,False,1.0,1.0,0.531015,0.100613,19.394852
000042.jpg,real,AI,False,1.0,1.0,0.548248,0.023213,9.993813
000043.jpg,real,AI,False,1.0,1.0,0.623803,0.057294,10.636013
000044.jpg,real,AI,False,1.0,1.0,0.535551,0.002369,6.446137
000045.jpg,real,AI,False,1.0,1.0,0.647438,0.025736,8.495962
000046.jpg,real,AI,False,1.0,1.0,0.657026,0.09562,12.50729
000047.jpg,real,AI,False,1.0,1.0,0.544153,0.145154,20.778316
000048.jpg,real,AI,False,1.0,1.0,0.565048,0.040012,27.681362
000049.jpg,real,AI,False,1.0,1.0,0.653862,0.042946,14.720856
000050.jpg,real,AI,False,1.0,1.0,0.515461,0.064285,25.53065
000051.jpg,real,AI,False,1.0,1.0,0.605837,0.074027,12.849853
000052.jpg,real,AI,False,1.0,1.0,0.585452,0.038334,17.081457
000053.jpg,real,AI,False,1.0,1.0,0.523991,0.029187,8.352319
000054.jpg,real,AI,False,1.0,1.0,0.521617,0.050956,9.341034
000055.jpg,real,AI,False,1.0,1.0,0.666443,0.010331,43.718778
000056.jpg,real,AI,False,1.0,1.0,0.63063,0.014592,21.404388
000057.jpg,real,AI,False,1.0,1.0,0.581463,0.038712,31.709876
000058.jpg,real,AI,False,1.0,1.0,0.573489,0.068213,11.443603
000059.jpg,real,AI,False,1.0,1.0,0.526817,0.070808,12.766854
000060.jpg,real,AI,False,1.0,1.0,0.592909,0.024973,8.134575
000061.jpg,real,AI,False,1.0,1.0,0.546978,0.135605,25.427949
000062.jpg,real,AI,False,1.0,1.0,0.6928,0.056701,5.891803
000063.jpg,real,AI,False,1.0,1.0,0.611824,0.028455,7.41568
000064.jpg,real,AI,False,1.0,1.0,0.565129,0.045329,20.236246
000065.jpg,real,AI,False,1.0,1.0,0.570148,0.12947,27.516497
000066.jpg,real,AI,False,1.0,1.0,0.513079,0.027923,10.605629
000067.jpg,real,AI,False,1.0,1.0,0.636285,0.070512,12.103351
000068.jpg,real,AI,False,1.0,1.0,0.56282,0.018552,15.10218
000069.jpg,real,AI,False,1.0,1.0,0.637165,0.032627,10.023239
000070.jpg,real,AI,False,1.0,1.0,0.567433,0.075901,14.63793
000071.jpg,real,AI,False,1.0,1.0,0.60444,0.017778,12.289997
000072.jpg,real,AI,False,1.0,1.0,0.53422,0.043333,16.142194
000073.jpg,real,AI,False,1.0,1.0,0.571376,0.060638,18.511091
000074.jpg,real,AI,False,1.0,1.0,0.534666,0.003676,13.129319
000075.jpg,real,AI,False,1.0,1.0,0.65351,0.052631,22.076744
000076.jpg,real,AI,False,1.0,1.0,0.595634,0.02523,9.370074
000077.jpg,real,AI,False,1.0,1.0,0.558982,0.065196,17.535311
000078.jpg,real,AI,False,1.0,1.0,0.597338,0.051052,20.614501
000079.jpg,real,AI,False,1.0,1.0,0.551404,0.039465,11.738032
000080.jpg,real,AI,False,1.0,1.0,0.544072,0.019107,15.800801
000081.jpg,real,AI,False,1.0,1.0,0.537916,0.025948,20.178767
000082.jpg,real,AI,False,1.0,1.0,0.520679,0.021187,11.84203
000083.jpg,real,AI,False,1.0,1.0,0.554943,0.043599,10.662286
000084.jpg,real,AI,False,1.0,1.0,0.610954,0.088128,9.201977
000085.jpg,real,AI,False,1.0,1.0,0.530774,0.014759,3.927606
000086.jpg,real,AI,False,1.0,1.0,0.524411,0.060073,26.398934
000087.jpg,real,AI,False,1.0,1.0,0.546285,0.045838,15.274841
000088.jpg,real,AI,False,1.0,1.0,0.609127,0.018466,10.137606
000089.jpg,real,AI,False,1.0,1.0,0.52092,0.040901,7.444771
000090.jpg,real,AI,False,1.0,1.0,0.610654,0.069274,37.658928
000091.jpg,real,AI,False,1.0,1.0,0.590188,0.020895,8.718157
000092.jpg,real,AI,False,1.0,1.0,0.575124,0.03514,9.817243
000093.jpg,real,AI,False,1.0,1.0,0.555917,0.076092,5.807364
000094.jpg,real,AI,False,1.0,1.0,0.615437,0.017963,22.644665
000095.jpg,real,AI,False,1.0,1.0,0.59552,0.049065,27.203441
000096.jpg,real,AI,False,1.0,1.0,0.571075,0.249731,11.894548
000097.jpg,real,AI,False,1.0,1.0,0.555278,0.031328,17.413909
000098.jpg,real,AI,False,1.0,1.0,0.514146,0.028675,14.637964
000099.jpg,real,AI,False,1.0,1.0,0.584392,0.016762,4.431506
000100.jpg,real,AI,False,1.0,1.0,0.593421,0.028633,19.912814
000101.jpg,real,AI,False,1.0,1.0,0.557217,0.056862,15.119155
000102.jpg,real,AI,False,1.0,1.0,0.56641,0.096102,16.464441
000103.jpg,real,AI,False,1.0,1.0,0.683044,0.090791,13.146352
000104.jpg,real,AI,False,1.0,1.0,0.556326,0.052672,15.653611
000105.jpg,real,AI,False,1.0,1.0,0.595863,0.03219,11.027016
000106.jpg,real,AI,False,1.0,1.0,0.551465,0.062924,18.536089
000107.jpg,real,AI,False,1.0,1.0,0.611125,0.03515,17.922173
000108.jpg,real,AI,False,1.0,1.0,0.644608,0.031976,2.84348
000109.jpg,real,AI,False,1.0,1.0,0.581469,0.042398,22.720851
000110.jpg,real,AI,False,1.0,1.0,0.562586,0.017766,8.994224
000111.jpg,real,AI,False,1.0,1.0,0.586298,0.019781,6.781153
000112.jpg,real,AI,False,1.0,1.0,0.624517,0.052648,6.599206
000113.jpg,real,AI,False,1.0,1.0,0.528483,0.203096,40.64322
000114.jpg,real,AI,False,1.0,1.0,0.586524,0.013872,10.06448
000115.jpg,real,AI,False,1.0,1.0,0.616482,0.05117,34.606924
000116.jpg,real,AI,False,1.0,1.0,0.597086,0.025762,20.075238
000117.jpg,real,AI,False,1.0,1.0,0.54086,0.019515,17.940794
000118.jpg,real,AI,False,1.0,1.0,0.543926,0.017722,13.142116
000119.jpg,real,AI,False,1.0,1.0,0.585904,0.081455,13.322449
000120.jpg,real,AI,False,1.0,1.0,0.584935,0.007333,21.546979
000121.jpg,real,AI,False,1.0,1.0,0.581757,0.049567,30.056705
000122.jpg,real,AI,False,1.0,1.0,0.615773,0.062853,12.222082
000123.jpg,real,AI,False,1.0,1.0,0.557848,0.02385,18.984276
000124.jpg,real,AI,False,1.0,1.0,0.58794,0.042846,23.094215
000125.jpg,real,AI,False,1.0,1.0,0.519161,0.021227,36.602005
000126.jpg,real,AI,False,1.0,1.0,0.634505,0.06376,10.375272
000127.jpg,real,AI,False,1.0,1.0,0.62943,0.038725,11.517311
000128.jpg,real,AI,False,1.0,1.0,0.526726,0.014037,11.078227
000129.jpg,real,AI,False,1.0,1.0,0.555802,0.063149,22.836165
000130.jpg,real,AI,False,1.0,1.0,0.533459,0.037621,10.925147
000131.jpg,real,AI,False,1.0,1.0,0.553534,0.044843,11.522171
000132.jpg,real,AI,False,1.0,1.0,0.552611,0.047753,17.684042
000133.jpg,real,AI,False,1.0,1.0,0.586836,0.042747,5.691563
000134.jpg,real,AI,False,1.0,1.0,0.50687,0.068517,33.540667
000135.jpg,real,AI,False,1.0,1.0,0.557797,0.01891,39.875092
000136.jpg,real,AI,False,1.0,1.0,0.569775,0.058472,13.382515
000137.jpg,real,AI,False,1.0,1.0,0.553032,0.03552,24.085081
000138.jpg,real,AI,False,1.0,1.0,0.544881,0.020979,10.916618
000139.jpg,real,AI,False,1.0,1.0,0.552615,0.091908,12.450825
000140.jpg,real,AI,False,1.0,1.0,0.607691,0.045107,8.307636
000141.jpg,real,AI,False,1.0,1.0,0.545033,0.042386,10.841039
000142.jpg,real,AI,False,1.0,1.0,0.617471,0.010961,18.732504
000143.jpg,real,AI,False,1.0,1.0,0.551049,0.062091,54.994715
000144.jpg,real,AI,False,1.0,1.0,0.631122,0.06004,12.010002
000145.jpg,real,AI,False,1.0,1.0,0.54001,0.032378,5.299164
000146.jpg,real,AI,False,1.0,1.0,0.682649,0.043421,25.610863
000147.jpg,real,AI,False,1.0,1.0,0.633238,0.035428,6.433726
000148.jpg,real,AI,False,1.0,1.0,0.613691,0.06334,39.498089
000149.jpg,real,AI,False,1.0,1.0,0.517582,0.024342,19.462102
000150.jpg,real,AI,False,1.0,1.0,0.552422,0.050877,12.704154
000151.jpg,real,AI,False,1.0,1.0,0.591919,0.049003,11.052361
000152.jpg,real,AI,False,1.0,1.0,0.563351,0.048257,16.859019
000153.jpg,real,AI,False,1.0,1.0,0.624788,0.044202,18.039663
000154.jpg,real,AI,False,1.0,1.0,0.512163,0.066713,32.556759
000155.jpg,real,AI,False,1.0,1.0,0.559012,0.038246,7.959684
000156.jpg,real,AI,False,1.0,1.0,0.51124,0.04606,23.654906
000157.jpg,real,AI,False,1.0,1.0,0.649297,0.025882,10.525303
000158.jpg,real,AI,False,1.0,1.0,0.646513,0.049808,20.018549
000159.jpg,real,AI,False,1.0,1.0,0.582685,0.006701,16.08942
000160.jpg,real,AI,False,1.0,1.0,0.528387,0.026984,14.4204
000161.jpg,real,AI,False,1.0,1.0,0.531149,0.026066,14.506121
000162.jpg,real,AI,False,1.0,1.0,0.600568,0.083983,32.607291
000163.jpg,real,AI,False,1.0,1.0,0.53004,0.003745,4.379117
000164.jpg,real,AI,False,1.0,1.0,0.560804,0.033315,39.084302
000165.jpg,real,AI,False,1.0,1.0,0.589502,0.066467,11.293941
000166.jpg,real,AI,False,1.0,1.0,0.534108,0.015921,30.77833
000167.jpg,real,AI,False,1.0,1.0,0.619284,0.040735,6.537108
000168.jpg,real,AI,False,1.0,1.0,0.568274,0.061115,15.611756
000169.jpg,real,AI,False,1.0,1.0,0.549157,0.024735,16.072944
000170.jpg,real,AI,False,1.0,1.0,0.592512,0.02654,9.934744
000171.jpg,real,AI,False,1.0,1.0,0.561011,0.019384,31.86121
000172.jpg,real,AI,False,1.0,1.0,0.542204,0.036026,9.677111
000173.jpg,real,AI,False,1.0,1.0,0.60068,0.034312,22.684039
000174.jpg,real,AI,False,1.0,1.0,0.513157,0.088275,13.831275
000175.jpg,real,AI,False,1.0,1.0,0.519533,0.029458,18.008205
000176.jpg,real,AI,False,1.0,1.0,0.515127,0.029797,11.307871
000177.jpg,real,AI,False,1.0,1.0,0.589879,0.070509,9.525631
000178.jpg,real,AI,False,1.0,1.0,0.549776,0.048159,3.988463
000179.jpg,real,AI,False,1.0,1.0,0.516033,0.054985,39.548262
000180.jpg,real,AI,False,1.0,1.0,0.507474,0.057117,16.976865
000181.jpg,real,AI,False,1.0,1.0,0.620175,0.017811,26.290575
000182.jpg,real,AI,False,1.0,1.0,0.685075,0.092866,44.716746
000183.jpg,real,AI,False,1.0,1.0,0.535444,0.021643,9.147902
000184.jpg,real,AI,False,1.0,1.0,0.616649,0.050857,17.168448
000185.jpg,real,AI,False,1.0,1.0,0.565343,0.061326,14.520009
000186.jpg,real,AI,False,1.0,1.0,0.530173,0.012065,39.80834
000187.jpg,real,AI,False,1.0,1.0,0.60921,0.033056,17.00157
000188.jpg,real,AI,False,1.0,1.0,0.624186,0.026854,11.034421
000189.jpg,real,AI,False,1.0,1.0,0.583265,0.029416,7.711624
000190.jpg,real,AI,False,1.0,1.0,0.546449,0.106955,5.8067
000191.jpg,real,AI,False,1.0,1.0,0.656438,0.004415,4.920705
000192.jpg,real,AI,False,1.0,1.0,0.619688,0.069388,9.910844
000193.jpg,real,AI,False,1.0,1.0,0.519762,0.090002,27.033247
000194.jpg,real,AI,False,1.0,1.0,0.57585,0.023636,19.73721
000195.jpg,real,AI,False,1.0,1.0,0.556665,0.022639,26.124307
000196.jpg,real,AI,False,1.0,1.0,0.680363,0.111097,25.723553
000197.jpg,real,AI,False,1.0,1.0,0.588192,0.025334,23.902811
000198.jpg,real,AI,False,1.0,1.0,0.630933,0.038968,9.732041
000199.jpg,real,AI,False,1.0,1.0,0.569061,0.064279,10.196501
000200.jpg,real,AI,False,1.0,1.0,0.567915,0.028834,17.462432
000201.jpg,real,AI,False,1.0,1.0,0.538414,0.026244,10.049318
000202.jpg,real,AI,False,1.0,1.0,0.540957,0.124128,16.827698
000203.jpg,real,AI,False,1.0,1.0,0.544017,0.015853,17.718799
000204.jpg,real,AI,False,1.0,1.0,0.514657,0.085337,23.566732
000205.jpg,real,AI,False,1.0,1.0,0.544794,0.055424,11.748924
000206.jpg,real,AI,False,1.0,1.0,0.544653,0.085204,15.420381
000207.jpg,real,AI,False,1.0,1.0,0.550264,0.066317,20.79622
000208.jpg,real,AI,False,1.0,1.0,0.666052,0.049034,20.435016
000209.jpg,real,AI,False,1.0,1.0,0.540035,0.025308,25.592545
000210.jpg,real,AI,False,1.0,1.0,0.551082,0.046024,25.306062
000211.jpg,real,AI,False,1.0,1.0,0.596601,0.025727,57.801743
000212.jpg,real,AI,False,1.0,1.0,0.525742,0.051615,20.967687
000213.jpg,real,AI,False,1.0,1.0,0.514322,0.051357,17.945386
000214.jpg,real,AI,False,1.0,1.0,0.511089,0.098905,30.84044
000215.jpg,real,AI,False,1.0,1.0,0.555474,0.070319,21.123972
000216.jpg,real,AI,False,1.0,1.0,0.545509,0.021147,24.180157
000217.jpg,real,AI,False,1.0,1.0,0.525252,0.043437,7.873419
000218.jpg,real,AI,False,1.0,1.0,0.538156,0.068418,8.261429
000219.jpg,real,AI,False,1.0,1.0,0.54514,0.037614,9.300192
000220.jpg,real,AI,False,1.0,1.0,0.572821,0.029969,23.434866
000221.jpg,real,AI,False,1.0,1.0,0.550976,0.032994,24.791216
000222.jpg,real,AI,False,1.0,1.0,0.547531,0.028437,9.515503
000223.jpg,real,AI,False,1.0,1.0,0.518489,0.023827,13.338921
000224.jpg,real,AI,False,1.0,1.0,0.582329,0.086697,13.947305
000225.jpg,real,AI,False,1.0,1.0,0.547491,0.054141,8.711015
000226.jpg,real,AI,False,1.0,1.0,0.637241,0.071192,14.437556
000227.jpg,real,AI,False,1.0,1.0,0.756253,0.099341,33.931542
000228.jpg,real,AI,False,1.0,1.0,0.635213,0.038371,8.703533
000229.jpg,real,AI,False,1.0,1.0,0.539608,0.043529,16.623009
000230.jpg,real,AI,False,1.0,1.0,0.609909,0.04857,39.714486
000231.jpg,real,AI,False,1.0,1.0,0.543132,0.03281,10.825404
000232.jpg,real,AI,False,1.0,1.0,0.604878,0.076592,18.718353
000233.jpg,real,AI,False,1.0,1.0,0.578065,0.063622,13.328363
000234.jpg,real,AI,False,1.0,1.0,0.624214,0.041354,30.056213
000235.jpg,real,AI,False,1.0,1.0,0.536691,0.051043,15.997563
000236.jpg,real,AI,False,1.0,1.0,0.590397,0.079786,27.816487
000237.jpg,real,AI,False,1.0,1.0,0.597499,0.032413,25.19921
000238.jpg,real,AI,False,1.0,1.0,0.601832,0.042834,23.631322
000239.jpg,real,AI,False,1.0,1.0,0.599576,0.033127,7.501761
000240.jpg,real,AI,False,1.0,1.0,0.559709,0.132627,6.752689
000241.jpg,real,AI,False,1.0,1.0,0.536924,0.058606,10.039694
000242.jpg,real,AI,False,1.0,1.0,0.567536,0.021722,40.223635
000243.jpg,real,AI,False,1.0,1.0,0.567092,0.070889,22.922841
000244.jpg,real,AI,False,1.0,1.0,0.543344,0.046042,15.191032
000245.jpg,real,AI,False,1.0,1.0,0.530604,0.054082,7.069865
000246.jpg,real,AI,False,1.0,1.0,0.680405,0.065944,19.358017
000247.jpg,real,AI,False,1.0,1.0,0.506929,0.023996,13.444668
000248.jpg,real,AI,False,1.0,1.0,0.614598,0.026259,19.514646
000249.jpg,real,AI,False,1.0,1.0,0.536189,0.031928,19.016839
000250.jpg,real,AI,False,1.0,1.0,0.542832,0.06858,18.680161
000251.jpg,real,AI,False,1.0,1.0,0.526919,0.005571,5.545504
000252.jpg,real,AI,False,1.0,1.0,0.543304,0.078627,9.59173
000253.jpg,real,AI,False,1.0,1.0,0.554299,0.082401,34.901616
000254.jpg,real,AI,False,1.0,1.0,0.559777,0.02668,15.432248
000255.jpg,real,AI,False,1.0,1.0,0.570355,0.05999,14.007915
000256.jpg,real,AI,False,1.0,1.0,0.602726,0.159728,33.909008
000257.jpg,real,AI,False,1.0,1.0,0.556605,0.027815,16.090479
000258.jpg,real,AI,False,1.0,1.0,0.593864,0.069512,30.570804
000259.jpg,real,AI,False,1.0,1.0,0.580857,0.05609,16.792434
000260.jpg,real,AI,False,1.0,1.0,0.753378,0.126536,29.907656
000261.jpg,real,AI,False,1.0,1.0,0.530717,0.026541,18.863839
000262.jpg,real,AI,False,1.0,1.0,0.508821,0.046039,13.608536
000263.jpg,real,AI,False,1.0,1.0,0.514088,0.034326,11.006941
000264.jpg,real,AI,False,1.0,1.0,0.524158,0.016055,33.06442
000265.jpg,real,AI,False,1.0,1.0,0.583063,0.056409,15.993474
000266.jpg,real,AI,False,1.0,1.0,0.543895,0.064627,23.188067
000267.jpg,real,AI,False,1.0,1.0,0.527759,0.020475,12.56644
000268.jpg,real,AI,False,1.0,1.0,0.550197,0.111986,49.74896
000269.jpg,real,AI,False,1.0,1.0,0.546837,0.059402,15.255295
000270.jpg,real,AI,False,1.0,1.0,0.549959,0.010911,7.760837
000271.jpg,real,AI,False,1.0,1.0,0.573612,0.015832,7.39324
000272.jpg,real,AI,False,1.0,1.0,0.672101,0.099145,30.677333
000273.jpg,real,AI,False,1.0,1.0,0.540037,0.030627,5.548957
000274.jpg,real,AI,False,1.0,1.0,0.538505,0.133205,29.946068
000275.jpg,real,AI,False,1.0,1.0,0.540591,0.01615,11.419737
000276.jpg,real,AI,False,1.0,1.0,0.530598,0.009341,22.589971
000277.jpg,real,AI,False,1.0,1.0,0.515023,0.051885,10.099246
000278.jpg,real,AI,False,1.0,1.0,0.545043,0.064368,6.849405
000279.jpg,real,AI,False,1.0,1.0,0.597205,0.056006,20.594881
000280.jpg,real,AI,False,1.0,1.0,0.594651,0.050305,30.126473
000281.jpg,real,AI,False,1.0,1.0,0.625392,0.042658,13.426755
000282.jpg,real,AI,False,1.0,1.0,0.514638,0.057053,32.631927
000283.jpg,real,AI,False,1.0,1.0,0.596825,0.049493,10.627411
000284.jpg,real,AI,False,1.0,1.0,0.546972,0.037139,7.970764
000285.jpg,real,AI,False,1.0,1.0,0.566064,0.022703,12.893917
000286.jpg,real,AI,False,1.0,1.0,0.643078,0.052773,30.274213
000287.jpg,real,AI,False,1.0,1.0,0.601235,0.046822,7.621067
000288.jpg,real,AI,False,1.0,1.0,0.569972,0.054401,12.911182
000289.jpg,real,AI,False,1.0,1.0,0.663105,0.033177,16.955383
000290.jpg,real,AI,False,1.0,1.0,0.553016,0.05786,19.982911
000291.jpg,real,AI,False,1.0,1.0,0.537587,0.04724,9.458171
000292.jpg,real,AI,False,1.0,1.0,0.536664,0.057197,15.666822
000293.jpg,real,AI,False,1.0,1.0,0.58265,0.09644,9.21608
000294.jpg,real,AI,False,1.0,1.0,0.600101,0.037967,19.333084
000295.jpg,real,AI,False,1.0,1.0,0.567053,0.034176,17.835507
000296.jpg,real,AI,False,1.0,1.0,0.590144,0.035857,16.673094
000297.jpg,real,AI,False,1.0,1.0,0.594843,0.054672,43.747073
000298.jpg,real,AI,False,1.0,1.0,0.594309,0.069111,20.201592
000299.jpg,real,AI,False,1.0,1.0,0.714954,0.127363,20.779669
000300.jpg,real,AI,False,1.0,1.0,0.545931,0.076536,15.357996
000301.jpg,real,AI,False,1.0,1.0,0.519688,0.06438,11.538098
000302.jpg,real,AI,False,1.0,1.0,0.538788,0.039626,22.557508
000303.jpg,real,AI,False,1.0,1.0,0.577234,0.075672,25.874253
000304.jpg,real,AI,False,1.0,1.0,0.520069,0.024522,14.915731
000305.jpg,real,AI,False,1.0,1.0,0.601203,0.058264,20.225223
000306.jpg,real,AI,False,1.0,1.0,0.541995,0.006461,25.12752
000307.jpg,real,AI,False,1.0,1.0,0.546068,0.058103,17.107341
000308.jpg,real,AI,False,1.0,1.0,0.539527,0.028401,14.269024
000309.jpg,real,AI,False,1.0,1.0,0.619565,0.005881,10.984021
000310.jpg,real,AI,False,1.0,1.0,0.553872,0.051954,18.283849
000311.jpg,real,AI,False,1.0,1.0,0.580249,0.049857,15.495582
000312.jpg,real,AI,False,1.0,1.0,0.564414,0.059556,26.510694
000313.jpg,real,AI,False,1.0,1.0,0.600123,0.050005,21.169839
000314.jpg,real,AI,False,1.0,1.0,0.530624,0.068275,25.450329
000315.jpg,real,AI,False,1.0,1.0,0.545782,0.113933,30.728729
000316.jpg,real,AI,False,1.0,1.0,0.518989,0.024743,8.791453
000317.jpg,real,AI,False,1.0,1.0,0.539226,0.032884,5.876205
000318.jpg,real,AI,False,1.0,1.0,0.56042,0.050789,20.027463
000319.jpg,real,AI,False,1.0,1.0,0.623006,0.044073,8.574429
000320.jpg,real,AI,False,1.0,1.0,0.523455,0.091711,18.108716
000321.jpg,real,AI,False,1.0,1.0,0.577111,0.104621,14.266146
000322.jpg,real,AI,False,1.0,1.0,0.638837,0.031742,8.974896
000323.jpg,real,AI,False,1.0,1.0,0.599157,0.061532,25.555554
000324.jpg,real,AI,False,1.0,1.0,0.51977,0.016902,7.451785
000325.jpg,real,AI,False,1.0,1.0,0.532507,0.0179,7.288738
000326.jpg,real,AI,False,1.0,1.0,0.654045,0.051801,8.087557
000327.jpg,real,AI,False,1.0,1.0,0.604541,0.019813,13.330103
000328.jpg,real,AI,False,1.0,1.0,0.531587,0.031831,11.492285
000329.jpg,real,AI,False,1.0,1.0,0.621534,0.044781,17.080191
000330.jpg,real,AI,False,1.0,1.0,0.613791,0.031206,38.163213
000331.jpg,real,AI,False,1.0,1.0,0.583804,0.005026,14.185413
000332.jpg,real,AI,False,1.0,1.0,0.535885,0.030142,31.973682
000333.jpg,real,AI,False,1.0,1.0,0.596902,0.0547,10.668793
000334.jpg,real,AI,False,1.0,1.0,0.578036,0.057563,9.365897
000335.jpg,real,AI,False,1.0,1.0,0.529444,0.056456,31.301217
000336.jpg,real,AI,False,1.0,1.0,0.549483,0.117205,42.793706
000337.jpg,real,AI,False,1.0,1.0,0.615042,0.046436,13.359206
000338.jpg,real,AI,False,1.0,1.0,0.555519,0.074165,12.399194
000339.jpg,real,AI,False,1.0,1.0,0.553735,0.03121,12.286075
000340.jpg,real,AI,False,1.0,1.0,0.517802,0.008171,44.124555
000341.jpg,real,AI,False,1.0,1.0,0.509244,0.032826,27.893324
000342.jpg,real,AI,False,1.0,1.0,0.619561,0.044549,16.226931
000343.jpg,real,AI,False,1.0,1.0,0.564081,0.070379,16.791251
000344.jpg,real,AI,False,1.0,1.0,0.525161,0.035319,8.119778
000345.jpg,real,AI,False,1.0,1.0,0.629755,0.037973,11.430468
000346.jpg,real,AI,False,1.0,1.0,0.644029,0.005131,16.618299
000347.jpg,real,AI,False,1.0,1.0,0.672495,0.012762,15.483481
000348.jpg,real,AI,False,1.0,1.0,0.650814,0.016816,7.281497
000349.jpg,real,AI,False,1.0,1.0,0.564681,0.030664,26.333284
000350.jpg,real,AI,False,1.0,1.0,0.589611,0.009638,14.979286
000351.jpg,real,AI,False,1.0,1.0,0.516007,0.052729,29.845637
000352.jpg,real,AI,False,1.0,1.0,0.546691,0.060607,17.879359
000353.jpg,real,AI,False,1.0,1.0,0.581576,0.038452,6.785192
000354.jpg,real,AI,False,1.0,1.0,0.541794,0.067658,17.342604
000355.jpg,real,AI,False,1.0,1.0,0.52538,0.090088,28.391226
000356.jpg,real,AI,False,1.0,1.0,0.56816,0.092138,17.576934
000357.jpg,real,AI,False,1.0,1.0,0.613251,0.028633,7.228329
000358.jpg,real,AI,False,1.0,1.0,0.522943,0.129419,29.409174
000359.jpg,real,AI,False,1.0,1.0,0.575438,0.061278,19.905467
000360.jpg,real,AI,False,1.0,1.0,0.53839,0.128078,35.152746
000361.jpg,real,AI,False,1.0,1.0,0.639266,0.047427,11.07944
000362.jpg,real,AI,False,1.0,1.0,0.565279,0.057286,18.643105
000363.jpg,real,AI,False,1.0,1.0,0.606085,0.053936,27.658364
000364.jpg,real,AI,False,1.0,1.0,0.582599,0.093414,19.250351
000365.jpg,real,AI,False,1.0,1.0,0.597696,0.031187,14.095409
000366.jpg,real,AI,False,1.0,1.0,0.552485,0.059245,30.893711
000367.jpg,real,AI,False,1.0,1.0,0.535934,0.067446,27.795694
000368.jpg,real,AI,False,1.0,1.0,0.631588,0.032547,9.219676
000369.jpg,real,AI,False,1.0,1.0,0.655694,0.053151,24.982856
000370.jpg,real,AI,False,1.0,1.0,0.636228,0.093119,32.789746
000371.jpg,real,AI,False,1.0,1.0,0.634875,0.049493,13.19036
000372.jpg,real,AI,False,1.0,1.0,0.589751,0.076395,13.691375
000373.jpg,real,AI,False,1.0,1.0,0.599171,0.035609,16.147384
000374.jpg,real,AI,False,1.0,1.0,0.620444,0.036879,19.685724
000375.jpg,real,AI,False,1.0,1.0,0.51329,0.04603,13.203758
000376.jpg,real,AI,False,1.0,1.0,0.589916,0.01441,32.748345
