file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence
000090.jpg,real,AI,False,1.0,1.0,0.610654,0.069274
000091.jpg,real,AI,False,1.0,1.0,0.590188,0.020895
000092.jpg,real,AI,False,1.0,1.0,0.575124,0.03514
000093.jpg,real,AI,False,1.0,1.0,0.555917,0.076092
000094.jpg,real,AI,False,1.0,1.0,0.615437,0.017963
000095.jpg,real,AI,False,1.0,1.0,0.59552,0.049065
000096.jpg,real,AI,False,1.0,1.0,0.571075,0.249731
000097.jpg,real,AI,False,1.0,1.0,0.555278,0.031328
000098.jpg,real,AI,False,1.0,1.0,0.514146,0.028675
000099.jpg,real,AI,False,1.0,1.0,0.584392,0.016762
000100.jpg,real,AI,False,1.0,1.0,0.593421,0.028633
000101.jpg,real,AI,False,1.0,1.0,0.557217,0.056862
000102.jpg,real,AI,False,1.0,1.0,0.56641,0.096102
000103.jpg,real,AI,False,1.0,1.0,0.683044,0.090791
000104.jpg,real,AI,False,1.0,1.0,0.556326,0.052672
000105.jpg,real,AI,False,1.0,1.0,0.595863,0.03219
000106.jpg,real,AI,False,1.0,1.0,0.551465,0.062924
000107.jpg,real,AI,False,1.0,1.0,0.611125,0.03515
000108.jpg,real,AI,False,1.0,1.0,0.644608,0.031976
000109.jpg,real,AI,False,1.0,1.0,0.581469,0.042398
000110.jpg,real,AI,False,1.0,1.0,0.562586,0.017766
000111.jpg,real,AI,False,1.0,1.0,0.586298,0.019781
000112.jpg,real,AI,False,1.0,1.0,0.624517,0.052648
000113.jpg,real,AI,False,1.0,1.0,0.528483,0.203096
000114.jpg,real,AI,False,1.0,1.0,0.586524,0.013872
000115.jpg,real,AI,False,1.0,1.0,0.616482,0.05117
000116.jpg,real,AI,False,1.0,1.0,0.597086,0.025762
000117.jpg,real,AI,False,1.0,1.0,0.54086,0.019515
000118.jpg,real,AI,False,1.0,1.0,0.543926,0.017722
000119.jpg,real,AI,False,1.0,1.0,0.585904,0.081455
000120.jpg,real,AI,False,1.0,1.0,0.584935,0.007333
000121.jpg,real,AI,False,1.0,1.0,0.581757,0.049567
000122.jpg,real,AI,False,1.0,1.0,0.615773,0.062853
000123.jpg,real,AI,False,1.0,1.0,0.557848,0.02385
000124.jpg,real,AI,False,1.0,1.0,0.58794,0.042846
000125.jpg,real,AI,False,1.0,1.0,0.519161,0.021227
000126.jpg,real,AI,False,1.0,1.0,0.634505,0.06376
000127.jpg,real,AI,False,1.0,1.0,0.62943,0.038725
000128.jpg,real,AI,False,1.0,1.0,0.526726,0.014037
000129.jpg,real,AI,False,1.0,1.0,0.555802,0.063149
000130.jpg,real,AI,False,1.0,1.0,0.533459,0.037621
000131.jpg,real,AI,False,1.0,1.0,0.553534,0.044843
000132.jpg,real,AI,False,1.0,1.0,0.552611,0.047753
000133.jpg,real,AI,False,1.0,1.0,0.586836,0.042747
000134.jpg,real,AI,False,1.0,1.0,0.50687,0.068517
000135.jpg,real,AI,False,1.0,1.0,0.557797,0.01891
000136.jpg,real,AI,False,1.0,1.0,0.569775,0.058472
000137.jpg,real,AI,False,1.0,1.0,0.553032,0.03552
000138.jpg,real,AI,False,1.0,1.0,0.544881,0.020979
000139.jpg,real,AI,False,1.0,1.0,0.552615,0.091908
000140.jpg,real,AI,False,1.0,1.0,0.607691,0.045107
000141.jpg,real,AI,False,1.0,1.0,0.545033,0.042386
000142.jpg,real,AI,False,1.0,1.0,0.617471,0.010961
000143.jpg,real,AI,False,1.0,1.0,0.551049,0.062091
000144.jpg,real,AI,False,1.0,1.0,0.631122,0.06004
000145.jpg,real,AI,False,1.0,1.0,0.54001,0.032378
000146.jpg,real,AI,False,1.0,1.0,0.682649,0.043421
000147.jpg,real,AI,False,1.0,1.0,0.633238,0.035428
000148.jpg,real,AI,False,1.0,1.0,0.613691,0.06334
000149.jpg,real,AI,False,1.0,1.0,0.517582,0.024342
000150.jpg,real,AI,False,1.0,1.0,0.552422,0.050877
000151.jpg,real,AI,False,1.0,1.0,0.591919,0.049003
000152.jpg,real,AI,False,1.0,1.0,0.563351,0.048257
000153.jpg,real,AI,False,1.0,1.0,0.624788,0.044202
000154.jpg,real,AI,False,1.0,1.0,0.512163,0.066713
000155.jpg,real,AI,False,1.0,1.0,0.559012,0.038246
000156.jpg,real,AI,False,1.0,1.0,0.51124,0.04606
000157.jpg,real,AI,False,1.0,1.0,0.649297,0.025882
000158.jpg,real,AI,False,1.0,1.0,0.646513,0.049808
000159.jpg,real,AI,False,1.0,1.0,0.582685,0.006701
000160.jpg,real,AI,False,1.0,1.0,0.528387,0.026984
000161.jpg,real,AI,False,1.0,1.0,0.531149,0.026066
000162.jpg,real,AI,False,1.0,1.0,0.600568,0.083983
000163.jpg,real,AI,False,1.0,1.0,0.53004,0.003745
000164.jpg,real,AI,False,1.0,1.0,0.560804,0.033315
000165.jpg,real,AI,False,1.0,1.0,0.589502,0.066467
000166.jpg,real,AI,False,1.0,1.0,0.534108,0.015921
000167.jpg,real,AI,False,1.0,1.0,0.619284,0.040735
000168.jpg,real,AI,False,1.0,1.0,0.568274,0.061115
000169.jpg,real,AI,False,1.0,1.0,0.549157,0.024735
000170.jpg,real,AI,False,1.0,1.0,0.592512,0.02654
000171.jpg,real,AI,False,1.0,1.0,0.561011,0.019384
000172.jpg,real,AI,False,1.0,1.0,0.542204,0.036026
000173.jpg,real,AI,False,1.0,1.0,0.60068,0.034312
000174.jpg,real,AI,False,1.0,1.0,0.513157,0.088275
000175.jpg,real,AI,False,1.0,1.0,0.519533,0.029458
000176.jpg,real,AI,False,1.0,1.0,0.515127,0.029797
000177.jpg,real,AI,False,1.0,1.0,0.589879,0.070509
000178.jpg,real,AI,False,1.0,1.0,0.549776,0.048159
000179.jpg,real,AI,False,1.0,1.0,0.516033,0.054985
000180.jpg,real,AI,False,1.0,1.0,0.507474,0.057117
000181.jpg,real,AI,False,1.0,1.0,0.620175,0.017811
000182.jpg,real,AI,False,1.0,1.0,0.685075,0.092866
000183.jpg,real,AI,False,1.0,1.0,0.535444,0.021643
000184.jpg,real,AI,False,1.0,1.0,0.616649,0.050857
000185.jpg,real,AI,False,1.0,1.0,0.565343,0.061326
000186.jpg,real,AI,False,1.0,1.0,0.530173,0.012065
000187.jpg,real,AI,False,1.0,1.0,0.60921,0.033056
000188.jpg,real,AI,False,1.0,1.0,0.624186,0.026854
000189.jpg,real,AI,False,1.0,1.0,0.583265,0.029416
000190.jpg,real,AI,False,1.0,1.0,0.546449,0.106955
000191.jpg,real,AI,False,1.0,1.0,0.656438,0.004415
000192.jpg,real,AI,False,1.0,1.0,0.619688,0.069388
000193.jpg,real,AI,False,1.0,1.0,0.519762,0.090002
000194.jpg,real,AI,False,1.0,1.0,0.57585,0.023636
000195.jpg,real,AI,False,1.0,1.0,0.556665,0.022639
000196.jpg,real,AI,False,1.0,1.0,0.680363,0.111097
000197.jpg,real,AI,False,1.0,1.0,0.588192,0.025334
000198.jpg,real,AI,False,1.0,1.0,0.630933,0.038968
000199.jpg,real,AI,False,1.0,1.0,0.569061,0.064279
000200.jpg,real,AI,False,1.0,1.0,0.567915,0.028834
