file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence
R_FFHQ_11041.png,real,AI,False,1.0,1.0,0.560114,0.02278
R_FFHQ_11042.png,real,AI,False,1.0,1.0,0.654043,0.04497
R_FFHQ_11043.png,real,AI,False,1.0,1.0,0.644756,0.034305
R_FFHQ_11044.png,real,AI,False,1.0,1.0,0.600575,0.055447
R_FFHQ_11045.png,real,AI,False,1.0,1.0,0.576324,0.026087
R_FFHQ_11046.png,real,AI,False,1.0,1.0,0.614172,0.044013
R_FFHQ_11047.png,real,AI,False,1.0,1.0,0.571067,0.022552
R_FFHQ_11048.png,real,AI,False,1.0,1.0,0.544217,0.055955
R_FFHQ_11049.png,real,AI,False,1.0,1.0,0.533528,0.021995
R_FFHQ_11050.png,real,AI,False,1.0,1.0,0.560268,0.024061
R_FFHQ_11051.png,real,AI,False,1.0,1.0,0.537223,0.03317
R_FFHQ_11052.png,real,AI,False,1.0,1.0,0.514364,0.017678
R_FFHQ_11053.png,real,AI,False,1.0,1.0,0.57966,0.020465
R_FFHQ_11054.png,real,AI,False,1.0,1.0,0.607474,0.010348
R_FFHQ_11055.png,real,AI,False,1.0,1.0,0.513679,0.060421
R_FFHQ_11056.png,real,AI,False,1.0,1.0,0.537214,0.014423
R_FFHQ_11057.png,real,AI,False,1.0,1.0,0.635731,0.016842
R_FFHQ_11058.png,real,AI,False,1.0,1.0,0.53303,0.01546
R_FFHQ_11059.png,real,AI,False,1.0,1.0,0.596458,0.04511
R_FFHQ_11060.png,real,AI,False,1.0,1.0,0.612494,0.050989
R_FFHQ_11061.png,real,AI,False,1.0,1.0,0.525848,0.062903
R_FFHQ_11062.png,real,AI,False,1.0,1.0,0.523113,0.028626
R_FFHQ_11063.png,real,AI,False,1.0,1.0,0.570135,0.038638
R_FFHQ_11064.png,real,AI,False,1.0,1.0,0.535583,0.010907
R_FFHQ_11065.png,real,AI,False,1.0,1.0,0.648591,0.033328
R_FFHQ_11066.png,real,AI,False,1.0,1.0,0.531411,0.052861
R_FFHQ_11067.png,real,AI,False,1.0,1.0,0.546913,0.008127
R_FFHQ_11068.png,real,AI,False,1.0,1.0,0.580904,0.025576
R_FFHQ_11069.png,real,AI,False,1.0,1.0,0.551816,0.017981
R_FFHQ_11070.png,real,AI,False,1.0,1.0,0.507606,0.076569
R_FFHQ_11071.png,real,AI,False,1.0,1.0,0.63133,0.017511
R_FFHQ_11072.png,real,AI,False,1.0,1.0,0.571742,0.072968
R_FFHQ_11073.png,real,AI,False,1.0,1.0,0.552484,0.032167
R_FFHQ_11074.png,real,AI,False,1.0,1.0,0.564187,0.011836
R_FFHQ_11075.png,real,AI,False,1.0,1.0,0.613448,0.027002
R_FFHQ_11076.png,real,AI,False,1.0,1.0,0.510213,0.022558
R_FFHQ_11077.png,real,AI,False,1.0,1.0,0.543738,0.015368
R_FFHQ_11078.png,real,AI,False,1.0,1.0,0.575854,0.005995
R_FFHQ_11079.png,real,AI,False,1.0,1.0,0.603491,0.006605
R_FFHQ_11080.png,real,AI,False,1.0,1.0,0.556379,0.01679
R_FFHQ_11081.png,real,AI,False,1.0,1.0,0.533045,0.097881
R_FFHQ_11082.png,real,AI,False,1.0,1.0,0.678777,0.032858
R_FFHQ_11083.png,real,AI,False,1.0,1.0,0.54427,0.015625
R_FFHQ_11084.png,real,AI,False,1.0,1.0,0.518064,0.031798
R_FFHQ_11085.png,real,AI,False,1.0,1.0,0.54124,0.018367
R_FFHQ_11086.png,real,AI,False,1.0,1.0,0.536294,0.048119
R_FFHQ_11087.png,real,AI,False,1.0,1.0,0.537113,0.093963
R_FFHQ_11088.png,real,AI,False,1.0,1.0,0.523182,0.038016
R_FFHQ_11089.png,real,AI,False,1.0,1.0,0.585639,0.050744
R_FFHQ_11090.png,real,AI,False,1.0,1.0,0.636853,0.064211
R_FFHQ_11091.png,real,AI,False,1.0,1.0,0.62362,0.013462
R_FFHQ_11092.png,real,AI,False,1.0,1.0,0.549372,0.040449
R_FFHQ_11093.png,real,AI,False,1.0,1.0,0.499748,0.024581
R_FFHQ_11094.png,real,AI,False,1.0,1.0,0.576293,0.027937
R_FFHQ_11095.png,real,AI,False,1.0,1.0,0.585095,0.064868
R_FFHQ_11096.png,real,AI,False,1.0,1.0,0.568265,0.027182
R_FFHQ_11097.png,real,AI,False,1.0,1.0,0.610524,0.049197
R_FFHQ_11098.png,real,AI,False,1.0,1.0,0.566852,0.039947
R_FFHQ_11099.png,real,AI,False,1.0,1.0,0.559574,0.039892
R_FFHQ_11100.png,real,AI,False,1.0,1.0,0.587347,0.020697
R_FFHQ_11101.png,real,AI,False,1.0,1.0,0.564613,0.065405
R_FFHQ_11102.png,real,AI,False,1.0,1.0,0.581766,0.06526
R_FFHQ_11103.png,real,AI,False,1.0,1.0,0.54406,0.028061
R_FFHQ_11104.png,real,AI,False,1.0,1.0,0.578686,0.034218
R_FFHQ_11105.png,real,AI,False,1.0,1.0,0.653581,0.022618
R_FFHQ_11106.png,real,AI,False,1.0,1.0,0.669564,0.056864
R_FFHQ_11107.png,real,AI,False,1.0,1.0,0.644413,0.031079
R_FFHQ_11108.png,real,AI,False,1.0,1.0,0.576471,0.00776
R_FFHQ_11109.png,real,AI,False,1.0,1.0,0.595827,0.021714
R_FFHQ_11110.png,real,AI,False,1.0,1.0,0.539568,0.016705
R_FFHQ_11111.png,real,AI,False,1.0,1.0,0.587846,0.044093
R_FFHQ_11112.png,real,AI,False,1.0,1.0,0.545691,0.02664
R_FFHQ_11113.png,real,AI,False,1.0,1.0,0.551911,0.044225
R_FFHQ_11114.png,real,AI,False,1.0,1.0,0.528489,0.049876
R_FFHQ_11115.png,real,AI,False,1.0,1.0,0.533007,0.018021
R_FFHQ_11116.png,real,AI,False,1.0,1.0,0.543953,0.057587
R_FFHQ_11117.png,real,AI,False,1.0,1.0,0.580574,0.040222
R_FFHQ_11118.png,real,AI,False,1.0,1.0,0.542743,0.0484
R_FFHQ_11119.png,real,AI,False,1.0,1.0,0.530361,0.025891
R_FFHQ_11120.png,real,AI,False,1.0,1.0,0.745344,0.035775
R_FFHQ_11121.png,real,AI,False,1.0,1.0,0.593352,0.050372
R_FFHQ_11122.png,real,AI,False,1.0,1.0,0.546353,0.091931
R_FFHQ_11123.png,real,AI,False,1.0,1.0,0.53465,0.060647
R_FFHQ_11124.png,real,AI,False,1.0,1.0,0.564254,0.085496
R_FFHQ_11125.png,real,AI,False,1.0,1.0,0.555598,0.053558
R_FFHQ_11126.png,real,AI,False,1.0,1.0,0.595237,0.049183
R_FFHQ_11127.png,real,AI,False,1.0,1.0,0.541785,0.037059
R_FFHQ_11128.png,real,AI,False,1.0,1.0,0.542748,0.032202
R_FFHQ_11129.png,real,AI,False,1.0,1.0,0.591951,0.084091
R_FFHQ_11130.png,real,AI,False,1.0,1.0,0.520389,0.155004
R_FFHQ_11131.png,real,AI,False,1.0,1.0,0.552098,0.028459
R_FFHQ_11132.png,real,AI,False,1.0,1.0,0.628489,0.061724
R_FFHQ_11133.png,real,AI,False,1.0,1.0,0.671248,0.007045
R_FFHQ_11134.png,real,AI,False,1.0,1.0,0.552141,0.018155
R_FFHQ_11135.png,real,AI,False,1.0,1.0,0.526696,0.021684
R_FFHQ_11136.png,real,AI,False,1.0,1.0,0.59995,0.035193
R_FFHQ_11137.png,real,AI,False,1.0,1.0,0.56944,0.028664
R_FFHQ_11138.png,real,AI,False,1.0,1.0,0.544349,0.048377
R_FFHQ_11139.png,real,AI,False,1.0,1.0,0.591729,0.051264
R_FFHQ_11140.png,real,AI,False,1.0,1.0,0.566089,0.007876
R_FFHQ_11141.png,real,AI,False,1.0,1.0,0.58073,0.057224
R_FFHQ_11142.png,real,AI,False,1.0,1.0,0.606437,0.030276
R_FFHQ_11143.png,real,AI,False,1.0,1.0,0.557402,0.020933
R_FFHQ_11144.png,real,AI,False,1.0,1.0,0.52652,0.023811
R_FFHQ_11145.png,real,AI,False,1.0,1.0,0.662111,0.017899
R_FFHQ_11146.png,real,AI,False,1.0,1.0,0.540211,0.031824
R_FFHQ_11147.png,real,AI,False,1.0,1.0,0.555615,0.096148
R_FFHQ_11148.png,real,AI,False,1.0,1.0,0.557123,0.060038
R_FFHQ_11149.png,real,AI,False,1.0,1.0,0.558581,0.032306
R_FFHQ_11150.png,real,AI,False,1.0,1.0,0.57532,0.016015
R_FFHQ_11151.png,real,AI,False,1.0,1.0,0.583943,0.045427
R_FFHQ_11152.png,real,AI,False,1.0,1.0,0.581927,0.037031
R_FFHQ_11153.png,real,AI,False,1.0,1.0,0.555228,0.013843
R_FFHQ_11154.png,real,AI,False,1.0,1.0,0.550377,0.07568
R_FFHQ_11155.png,real,AI,False,1.0,1.0,0.648149,0.027785
R_FFHQ_11156.png,real,AI,False,1.0,1.0,0.57975,0.029933
R_FFHQ_11157.png,real,AI,False,1.0,1.0,0.567377,0.052488
R_FFHQ_11158.png,real,AI,False,1.0,1.0,0.586902,0.049218
R_FFHQ_11159.png,real,AI,False,1.0,1.0,0.560597,0.012072
R_FFHQ_11160.png,real,AI,False,1.0,1.0,0.587315,0.081924
R_FFHQ_11161.png,real,AI,False,1.0,1.0,0.616131,0.041518
R_FFHQ_11162.png,real,AI,False,1.0,1.0,0.550555,0.09417
R_FFHQ_11163.png,real,AI,False,1.0,1.0,0.550219,0.033441
R_FFHQ_11164.png,real,AI,False,1.0,1.0,0.531307,0.032728
R_FFHQ_11165.png,real,AI,False,1.0,1.0,0.581097,0.037208
R_FFHQ_11166.png,real,AI,False,1.0,1.0,0.517291,0.020038
R_FFHQ_11167.png,real,AI,False,1.0,1.0,0.525942,0.016431
R_FFHQ_11168.png,real,AI,False,1.0,1.0,0.555455,0.027132
R_FFHQ_11169.png,real,AI,False,1.0,1.0,0.54523,0.034111
R_FFHQ_11170.png,real,AI,False,1.0,1.0,0.529059,0.02023
R_FFHQ_11171.png,real,AI,False,1.0,1.0,0.525879,0.060233
R_FFHQ_11172.png,real,AI,False,1.0,1.0,0.531825,0.061381
R_FFHQ_11173.png,real,AI,False,1.0,1.0,0.630017,0.076721
R_FFHQ_11174.png,real,AI,False,1.0,1.0,0.590808,0.055092
R_FFHQ_11175.png,real,AI,False,1.0,1.0,0.543093,0.032822
R_FFHQ_11176.png,real,AI,False,1.0,1.0,0.541798,0.031935
R_FFHQ_11177.png,real,AI,False,1.0,1.0,0.532315,0.052211
R_FFHQ_11178.png,real,AI,False,1.0,1.0,0.526876,0.01372
R_FFHQ_11179.png,real,AI,False,1.0,1.0,0.545138,0.041803
R_FFHQ_11180.png,real,AI,False,1.0,1.0,0.586322,0.055358
R_FFHQ_11181.png,real,AI,False,1.0,1.0,0.591172,0.013732
R_FFHQ_11182.png,real,AI,False,1.0,1.0,0.573346,0.0041
R_FFHQ_11183.png,real,AI,False,1.0,1.0,0.55397,0.008039
R_FFHQ_11184.png,real,AI,False,1.0,1.0,0.573533,0.035633
R_FFHQ_11185.png,real,AI,False,1.0,1.0,0.554932,0.017727
R_FFHQ_11186.png,real,AI,False,1.0,1.0,0.52921,0.020932
R_FFHQ_11187.png,real,AI,False,1.0,1.0,0.521498,0.033512
R_FFHQ_11188.png,real,AI,False,1.0,1.0,0.635846,0.044258
R_FFHQ_11189.png,real,AI,False,1.0,1.0,0.534017,0.011439
R_FFHQ_11190.png,real,AI,False,1.0,1.0,0.590782,0.042209
R_FFHQ_11191.png,real,AI,False,1.0,1.0,0.638243,0.014281
R_FFHQ_11192.png,real,AI,False,1.0,1.0,0.593405,0.029282
R_FFHQ_11193.png,real,AI,False,1.0,1.0,0.579443,0.0131
R_FFHQ_11194.png,real,AI,False,1.0,1.0,0.596124,0.054181
R_FFHQ_11195.png,real,AI,False,1.0,1.0,0.521709,0.083561
R_FFHQ_11196.png,real,AI,False,1.0,1.0,0.54536,0.067281
R_FFHQ_11197.png,real,AI,False,1.0,1.0,0.52999,0.040726
R_FFHQ_11198.png,real,AI,False,1.0,1.0,0.556406,0.112854
R_FFHQ_11199.png,real,AI,False,1.0,1.0,0.552473,0.006848
R_FFHQ_11200.png,real,AI,False,1.0,1.0,0.641629,0.052462
R_FFHQ_11201.png,real,AI,False,1.0,1.0,0.528109,0.038857
R_FFHQ_11202.png,real,AI,False,1.0,1.0,0.572509,0.035388
R_FFHQ_11203.png,real,AI,False,1.0,1.0,0.533886,0.05687
R_FFHQ_11204.png,real,AI,False,1.0,1.0,0.588574,0.0261
R_FFHQ_11205.png,real,AI,False,1.0,1.0,0.522301,0.082251
R_FFHQ_11206.png,real,AI,False,1.0,1.0,0.541975,0.062792
R_FFHQ_11207.png,real,AI,False,1.0,1.0,0.563905,0.049846
R_FFHQ_11208.png,real,AI,False,1.0,1.0,0.609206,0.061291
R_FFHQ_11209.png,real,AI,False,1.0,1.0,0.565697,0.038274
R_FFHQ_11210.png,real,AI,False,1.0,1.0,0.554272,0.027045
R_FFHQ_11211.png,real,AI,False,1.0,1.0,0.515125,0.03043
R_FFHQ_11212.png,real,AI,False,1.0,1.0,0.621224,0.012975
R_FFHQ_11213.png,real,AI,False,1.0,1.0,0.566654,0.082331
R_FFHQ_11214.png,real,AI,False,1.0,1.0,0.7339,0.109906
R_FFHQ_11215.png,real,AI,False,1.0,1.0,0.62176,0.042169
R_FFHQ_11216.png,real,AI,False,1.0,1.0,0.563616,0.044327
R_FFHQ_11217.png,real,AI,False,1.0,1.0,0.605709,0.07204
R_FFHQ_11218.png,real,AI,False,1.0,1.0,0.66938,0.011271
R_FFHQ_11219.png,real,AI,False,1.0,1.0,0.533003,0.033979
R_FFHQ_11220.png,real,AI,False,1.0,1.0,0.576237,0.040511
R_FFHQ_11221.png,real,AI,False,1.0,1.0,0.604547,0.029158
R_FFHQ_11222.png,real,AI,False,1.0,1.0,0.545183,0.026895
R_FFHQ_11223.png,real,AI,False,1.0,1.0,0.634543,0.033001
R_FFHQ_11224.png,real,AI,False,1.0,1.0,0.604471,0.012783
R_FFHQ_11225.png,real,AI,False,1.0,1.0,0.608625,0.010387
R_FFHQ_11226.png,real,AI,False,1.0,1.0,0.661065,0.017156
R_FFHQ_11227.png,real,AI,False,1.0,1.0,0.58883,0.028241
R_FFHQ_11228.png,real,AI,False,1.0,1.0,0.546495,0.009076
R_FFHQ_11229.png,real,AI,False,1.0,1.0,0.590805,0.009636
R_FFHQ_11230.png,real,AI,False,1.0,1.0,0.528098,0.07519
R_FFHQ_11231.png,real,AI,False,1.0,1.0,0.572042,0.022534
R_FFHQ_11232.png,real,AI,False,1.0,1.0,0.599595,0.095242
R_FFHQ_11233.png,real,AI,False,1.0,1.0,0.602146,0.041084
R_FFHQ_11234.png,real,AI,False,1.0,1.0,0.629978,0.022022
R_FFHQ_11235.png,real,AI,False,1.0,1.0,0.573211,0.011763
R_FFHQ_11236.png,real,AI,False,1.0,1.0,0.526003,0.007941
R_FFHQ_11237.png,real,AI,False,1.0,1.0,0.519785,0.01308
R_FFHQ_11238.png,real,AI,False,1.0,1.0,0.562601,0.004229
R_FFHQ_11239.png,real,AI,False,1.0,1.0,0.501847,0.022605
R_FFHQ_11240.png,real,AI,False,1.0,1.0,0.535706,0.012627
R_FFHQ_11241.png,real,AI,False,1.0,1.0,0.753957,0.014114
R_FFHQ_11242.png,real,AI,False,1.0,1.0,0.627696,0.074388
R_FFHQ_11243.png,real,AI,False,1.0,1.0,0.515252,0.054382
R_FFHQ_11244.png,real,AI,False,1.0,1.0,0.536398,0.045518
R_FFHQ_11245.png,real,AI,False,1.0,1.0,0.556418,0.04044
R_FFHQ_11246.png,real,AI,False,1.0,1.0,0.519328,0.015214
R_FFHQ_11247.png,real,AI,False,1.0,1.0,0.5334,0.045764
R_FFHQ_11248.png,real,AI,False,1.0,1.0,0.678476,0.008702
R_FFHQ_11249.png,real,AI,False,1.0,1.0,0.570601,0.031984
R_FFHQ_11250.png,real,AI,False,1.0,1.0,0.618112,0.10744
R_FFHQ_11251.png,real,AI,False,1.0,1.0,0.548486,0.066724
R_FFHQ_11252.png,real,AI,False,1.0,1.0,0.55924,0.006704
R_FFHQ_11253.png,real,AI,False,1.0,1.0,0.547937,0.042549
R_FFHQ_11254.png,real,AI,False,1.0,1.0,0.626029,0.073474
R_FFHQ_11255.png,real,AI,False,1.0,1.0,0.57621,0.050703
R_FFHQ_11256.png,real,AI,False,1.0,1.0,0.598863,0.014896
R_FFHQ_11257.png,real,AI,False,1.0,1.0,0.558723,0.027615
R_FFHQ_11258.png,real,AI,False,1.0,1.0,0.533833,0.014083
R_FFHQ_11259.png,real,AI,False,1.0,1.0,0.629381,0.063129
R_FFHQ_11260.png,real,AI,False,1.0,1.0,0.523676,0.037301
R_FFHQ_11261.png,real,AI,False,1.0,1.0,0.539969,0.006114
R_FFHQ_11262.png,real,AI,False,1.0,1.0,0.543732,0.036981
R_FFHQ_11263.png,real,AI,False,1.0,1.0,0.609092,0.030133
R_FFHQ_11264.png,real,AI,False,1.0,1.0,0.520431,0.010508
R_FFHQ_11265.png,real,AI,False,1.0,1.0,0.510478,0.026062
R_FFHQ_11266.png,real,AI,False,1.0,1.0,0.612159,0.044095
R_FFHQ_11267.png,real,AI,False,1.0,1.0,0.663811,0.010546
R_FFHQ_11268.png,real,AI,False,1.0,1.0,0.521945,0.020713
R_FFHQ_11269.png,real,AI,False,1.0,1.0,0.710015,0.043788
R_FFHQ_11270.png,real,AI,False,1.0,1.0,0.536208,0.014989
R_FFHQ_11271.png,real,AI,False,1.0,1.0,0.57052,0.066667
R_FFHQ_11272.png,real,AI,False,1.0,1.0,0.562707,0.032137
R_FFHQ_11273.png,real,AI,False,1.0,1.0,0.526838,0.068487
R_FFHQ_11274.png,real,AI,False,1.0,1.0,0.576542,0.081302
R_FFHQ_11275.png,real,AI,False,1.0,1.0,0.537904,0.024299
R_FFHQ_11276.png,real,AI,False,1.0,1.0,0.606337,0.018733
R_FFHQ_11277.png,real,AI,False,1.0,1.0,0.593391,0.116277
R_FFHQ_11278.png,real,AI,False,1.0,1.0,0.533449,0.061729
R_FFHQ_11279.png,real,AI,False,1.0,1.0,0.571675,0.034023
R_FFHQ_11280.png,real,AI,False,1.0,1.0,0.547252,0.058611
R_FFHQ_11281.png,real,AI,False,1.0,1.0,0.653533,0.129984
R_FFHQ_11282.png,real,AI,False,1.0,1.0,0.540052,0.031413
R_FFHQ_11283.png,real,AI,False,1.0,1.0,0.554333,0.005548
R_FFHQ_11284.png,real,AI,False,1.0,1.0,0.617045,0.048965
R_FFHQ_11285.png,real,AI,False,1.0,1.0,0.538153,0.018101
R_FFHQ_11286.png,real,AI,False,1.0,1.0,0.543812,0.035282
R_FFHQ_11287.png,real,AI,False,1.0,1.0,0.552289,0.064661
R_FFHQ_11288.png,real,AI,False,1.0,1.0,0.592212,0.0128
R_FFHQ_11289.png,real,AI,False,1.0,1.0,0.589938,0.045665
R_FFHQ_11290.png,real,AI,False,1.0,1.0,0.544882,0.042955
R_FFHQ_11291.png,real,AI,False,1.0,1.0,0.508093,0.01724
R_FFHQ_11292.png,real,AI,False,1.0,1.0,0.551744,0.058623
R_FFHQ_11293.png,real,AI,False,1.0,1.0,0.659748,0.037548
R_FFHQ_11294.png,real,AI,False,1.0,1.0,0.524469,0.041259
R_FFHQ_11295.png,real,AI,False,1.0,1.0,0.594123,0.077811
R_FFHQ_11296.png,real,AI,False,1.0,1.0,0.595819,0.060301
R_FFHQ_11297.png,real,AI,False,1.0,1.0,0.565782,0.017644
R_FFHQ_11298.png,real,AI,False,1.0,1.0,0.574468,0.040571
R_FFHQ_11299.png,real,AI,False,1.0,1.0,0.590481,0.043512
R_FFHQ_11300.png,real,AI,False,1.0,1.0,0.535681,0.03321
R_FFHQ_11301.png,real,AI,False,1.0,1.0,0.56491,0.0288
R_FFHQ_11302.png,real,AI,False,1.0,1.0,0.589747,0.01949
R_FFHQ_11303.png,real,AI,False,1.0,1.0,0.702391,0.159592
R_FFHQ_11304.png,real,AI,False,1.0,1.0,0.569296,0.020842
R_FFHQ_11305.png,real,AI,False,1.0,1.0,0.522538,0.088997
R_FFHQ_11306.png,real,AI,False,1.0,1.0,0.530801,0.068161
R_FFHQ_11307.png,real,AI,False,1.0,1.0,0.579578,0.069814
R_FFHQ_11308.png,real,AI,False,1.0,1.0,0.580024,0.057842
R_FFHQ_11309.png,real,AI,False,1.0,1.0,0.529304,0.004742
R_FFHQ_11310.png,real,AI,False,1.0,1.0,0.613085,0.071453
R_FFHQ_11311.png,real,AI,False,1.0,1.0,0.586874,0.030886
R_FFHQ_11312.png,real,AI,False,1.0,1.0,0.656115,0.030579
R_FFHQ_11313.png,real,AI,False,1.0,1.0,0.530745,0.05462
R_FFHQ_11314.png,real,AI,False,1.0,1.0,0.611701,0.040134
R_FFHQ_11315.png,real,AI,False,1.0,1.0,0.591179,0.007289
R_FFHQ_11316.png,real,AI,False,1.0,1.0,0.604415,0.018904
R_FFHQ_11317.png,real,AI,False,1.0,1.0,0.605929,0.027909
R_FFHQ_11318.png,real,AI,False,1.0,1.0,0.613912,0.052339
R_FFHQ_11319.png,real,AI,False,1.0,1.0,0.628944,0.046014
R_FFHQ_11320.png,real,AI,False,1.0,1.0,0.632784,0.005894
R_FFHQ_11321.png,real,AI,False,1.0,1.0,0.558868,0.091648
R_FFHQ_11322.png,real,AI,False,1.0,1.0,0.584994,0.027779
R_FFHQ_11323.png,real,AI,False,1.0,1.0,0.518497,0.02908
R_FFHQ_11324.png,real,AI,False,1.0,1.0,0.553962,0.030287
R_FFHQ_11325.png,real,AI,False,1.0,1.0,0.50607,0.028685
R_FFHQ_11326.png,real,AI,False,1.0,1.0,0.566715,0.053136
R_FFHQ_11327.png,real,AI,False,1.0,1.0,0.539916,0.11891
R_FFHQ_11328.png,real,AI,False,1.0,1.0,0.620236,0.024862
R_FFHQ_11329.png,real,AI,False,1.0,1.0,0.62764,0.05987
R_FFHQ_11330.png,real,AI,False,1.0,1.0,0.53895,0.069836
R_FFHQ_11331.png,real,AI,False,1.0,1.0,0.526711,0.052234
R_FFHQ_11332.png,real,AI,False,1.0,1.0,0.555423,0.018565
R_FFHQ_11333.png,real,AI,False,1.0,1.0,0.503626,0.04276
R_FFHQ_11334.png,real,AI,False,1.0,1.0,0.519828,0.035839
R_FFHQ_11335.png,real,AI,False,1.0,1.0,0.645742,0.062718
R_FFHQ_11336.png,real,AI,False,1.0,1.0,0.583452,0.030887
R_FFHQ_11337.png,real,AI,False,1.0,1.0,0.623376,0.081126
R_FFHQ_11338.png,real,AI,False,1.0,1.0,0.601624,0.069745
R_FFHQ_11339.png,real,AI,False,1.0,1.0,0.584905,0.037833
R_FFHQ_11340.png,real,AI,False,1.0,1.0,0.602864,0.073088
R_FFHQ_11341.png,real,AI,False,1.0,1.0,0.564711,0.092613
R_FFHQ_11342.png,real,AI,False,1.0,1.0,0.555102,0.013077
R_FFHQ_11343.png,real,AI,False,1.0,1.0,0.539152,0.035888
R_FFHQ_11344.png,real,AI,False,1.0,1.0,0.567799,0.019913
R_FFHQ_11345.png,real,AI,False,1.0,1.0,0.545763,0.039584
R_FFHQ_11346.png,real,AI,False,1.0,1.0,0.62079,0.028358
R_FFHQ_11347.png,real,AI,False,1.0,1.0,0.554728,0.030404
R_FFHQ_11348.png,real,AI,False,1.0,1.0,0.603587,0.013526
R_FFHQ_11349.png,real,AI,False,1.0,1.0,0.540091,0.042433
R_FFHQ_11350.png,real,AI,False,1.0,1.0,0.561339,0.071175
R_FFHQ_11351.png,real,AI,False,1.0,1.0,0.628639,0.082507
R_FFHQ_11352.png,real,AI,False,1.0,1.0,0.549959,0.028265
R_FFHQ_11353.png,real,AI,False,1.0,1.0,0.573834,0.010023
R_FFHQ_11354.png,real,AI,False,1.0,1.0,0.51815,0.011024
R_FFHQ_11355.png,real,AI,False,1.0,1.0,0.584696,0.021562
R_FFHQ_11356.png,real,AI,False,1.0,1.0,0.56666,0.045485
R_FFHQ_11357.png,real,AI,False,1.0,1.0,0.543769,0.030812
R_FFHQ_11358.png,real,AI,False,1.0,1.0,0.59453,0.049058
R_FFHQ_11359.png,real,AI,False,1.0,1.0,0.592417,0.019548
R_FFHQ_11360.png,real,AI,False,1.0,1.0,0.574321,0.015191
R_FFHQ_11361.png,real,AI,False,1.0,1.0,0.571201,0.016571
R_FFHQ_11362.png,real,AI,False,1.0,1.0,0.566215,0.019427
R_FFHQ_11363.png,real,AI,False,1.0,1.0,0.515048,0.026907
R_FFHQ_11364.png,real,AI,False,1.0,1.0,0.599472,0.074235
R_FFHQ_11365.png,real,AI,False,1.0,1.0,0.628239,0.046915
