file,ground_truth,predicted,correct,raw_score,confidence,primary_variance,coherence
F_FAP1_00346-1.png,real,AI,False,1.0,1.0,0.541178,0.021864
F_FAP1_00346-2.png,real,AI,False,1.0,1.0,0.519345,0.023345
F_FAP1_00346-3.png,real,AI,False,1.0,1.0,0.528129,0.043247
F_FAP1_00347-1.png,real,AI,False,1.0,1.0,0.580293,0.026937
F_FAP1_00347-2.png,real,AI,False,1.0,1.0,0.588704,0.027905
F_FAP1_00347-3.png,real,AI,False,1.0,1.0,0.575523,0.036021
F_FAP1_00348-1.png,real,AI,False,1.0,1.0,0.500259,0.028964
F_FAP1_00348-2.png,real,AI,False,1.0,1.0,0.512147,0.005861
F_FAP1_00348-3.png,real,AI,False,1.0,1.0,0.53289,0.029797
F_FAP1_00349-1.png,real,AI,False,1.0,1.0,0.529885,0.035954
F_FAP1_00349-2.png,real,AI,False,1.0,1.0,0.517665,0.037826
F_FAP1_00349-3.png,real,AI,False,1.0,1.0,0.507618,0.036496
F_FAP1_00350-1.png,real,AI,False,1.0,1.0,0.596846,0.044108
F_FAP1_00350-2.png,real,AI,False,1.0,1.0,0.630042,0.053234
F_FAP1_00350-3.png,real,AI,False,1.0,1.0,0.610536,0.046016
F_FAP1_00351-1.png,real,AI,False,1.0,1.0,0.581008,0.017032
F_FAP1_00351-2.png,real,AI,False,1.0,1.0,0.552869,0.04304
F_FAP1_00351-3.png,real,AI,False,1.0,1.0,0.616547,0.008572
F_FAP1_00352-1.png,real,AI,False,1.0,1.0,0.64061,0.062885
F_FAP1_00352-2.png,real,AI,False,1.0,1.0,0.5121,0.072676
F_FAP1_00352-3.png,real,AI,False,1.0,1.0,0.588895,0.09091
F_FAP1_00353-1.png,real,AI,False,1.0,1.0,0.556624,0.034743
F_FAP1_00353-2.png,real,AI,False,1.0,1.0,0.552119,0.065203
F_FAP1_00353-3.png,real,AI,False,1.0,1.0,0.615416,0.072834
F_FAP1_00354-1.png,real,AI,False,1.0,1.0,0.523632,0.025473
F_FAP1_00354-2.png,real,AI,False,1.0,1.0,0.550001,0.030264
F_FAP1_00354-3.png,real,AI,False,1.0,1.0,0.540126,0.030577
F_FAP1_00355-1.png,real,AI,False,1.0,1.0,0.600168,0.087421
F_FAP1_00355-2.png,real,AI,False,1.0,1.0,0.548065,0.08475
F_FAP1_00355-3.png,real,AI,False,1.0,1.0,0.577448,0.057344
F_FAP1_00356-1.png,real,AI,False,1.0,1.0,0.609083,0.022917
F_FAP1_00356-2.png,real,AI,False,1.0,1.0,0.613392,0.017611
F_FAP1_00356-3.png,real,AI,False,1.0,1.0,0.622816,0.026594
F_FAP1_00357-1.png,real,AI,False,1.0,1.0,0.562899,0.084065
F_FAP1_00357-2.png,real,AI,False,1.0,1.0,0.560731,0.098532
F_FAP1_00357-3.png,real,AI,False,1.0,1.0,0.549672,0.076422
F_FAP1_00358-1.png,real,AI,False,1.0,1.0,0.542859,0.032848
F_FAP1_00358-2.png,real,AI,False,1.0,1.0,0.551733,0.034042
F_FAP1_00358-3.png,real,AI,False,1.0,1.0,0.540568,0.046508
F_FAP1_00359-1.png,real,AI,False,1.0,1.0,0.596721,0.041524
F_FAP1_00359-2.png,real,AI,False,1.0,1.0,0.559943,0.030169
F_FAP1_00359-3.png,real,AI,False,1.0,1.0,0.613862,0.039044
F_FAP1_00360-1.png,real,AI,False,1.0,1.0,0.575689,0.051704
F_FAP1_00360-2.png,real,AI,False,1.0,1.0,0.535995,0.053368
F_FAP1_00360-3.png,real,AI,False,1.0,1.0,0.570724,0.051911
F_FAP1_00361-1.png,real,AI,False,1.0,1.0,0.575842,0.022564
F_FAP1_00361-2.png,real,AI,False,1.0,1.0,0.558551,0.023327
F_FAP1_00361-3.png,real,AI,False,1.0,1.0,0.569725,0.025724
F_FAP1_00362-1.png,real,AI,False,1.0,1.0,0.587219,0.019402
F_FAP1_00362-2.png,real,AI,False,1.0,1.0,0.539792,0.014376
F_FAP1_00362-3.png,real,AI,False,1.0,1.0,0.602501,0.020176
F_FAP1_00363-1.png,real,AI,False,1.0,1.0,0.51961,0.006411
F_FAP1_00363-2.png,real,AI,False,1.0,1.0,0.537084,0.011808
F_FAP1_00363-3.png,real,AI,False,1.0,1.0,0.560469,0.007219
F_FAP1_00364-1.png,real,AI,False,1.0,1.0,0.57023,0.034626
F_FAP1_00364-2.png,real,AI,False,1.0,1.0,0.536523,0.026434
F_FAP1_00364-3.png,real,AI,False,1.0,1.0,0.561489,0.033464
F_FAP1_00365-1.png,real,AI,False,1.0,1.0,0.591792,0.006144
F_FAP1_00365-2.png,real,AI,False,1.0,1.0,0.573741,0.006019
F_FAP1_00365-3.png,real,AI,False,1.0,1.0,0.625033,0.044427
F_FAP1_00366-1.png,real,AI,False,1.0,1.0,0.752562,0.004554
F_FAP1_00366-2.png,real,AI,False,1.0,1.0,0.733132,0.004451
F_FAP1_00366-3.png,real,AI,False,1.0,1.0,0.715536,0.018591
F_FAP1_00367-1.png,real,AI,False,1.0,1.0,0.576744,0.032768
F_FAP1_00367-2.png,real,AI,False,1.0,1.0,0.589525,0.040905
F_FAP1_00367-3.png,real,AI,False,1.0,1.0,0.611935,0.039783
F_FAP1_00368-1.png,real,AI,False,1.0,1.0,0.544731,0.048085
F_FAP1_00368-2.png,real,AI,False,1.0,1.0,0.54329,0.062279
F_FAP1_00368-3.png,real,AI,False,1.0,1.0,0.531702,0.07505
F_FAP1_00369-1.png,real,AI,False,1.0,1.0,0.619408,0.014412
F_FAP1_00369-2.png,real,AI,False,1.0,1.0,0.580196,0.014838
F_FAP1_00369-3.png,real,AI,False,1.0,1.0,0.518576,0.052295
F_FAP1_00370-1.png,real,AI,False,1.0,1.0,0.54417,0.057984
F_FAP1_00370-2.png,real,AI,False,1.0,1.0,0.535071,0.035134
F_FAP1_00370-3.png,real,AI,False,1.0,1.0,0.54627,0.045149
F_FAP1_00371-1.png,real,AI,False,1.0,1.0,0.533308,0.07253
F_FAP1_00371-2.png,real,AI,False,1.0,1.0,0.546005,0.071301
F_FAP1_00371-3.png,real,AI,False,1.0,1.0,0.576,0.072127
F_FAP1_00372-1.png,real,AI,False,1.0,1.0,0.541892,0.031851
F_FAP1_00372-2.png,real,AI,False,1.0,1.0,0.512885,0.021883
F_FAP1_00372-3.png,real,AI,False,1.0,1.0,0.56853,0.03022
F_FAP1_00373-1.png,real,AI,False,1.0,1.0,0.633614,0.03044
F_FAP1_00373-2.png,real,AI,False,1.0,1.0,0.627571,0.030204
F_FAP1_00373-3.png,real,AI,False,1.0,1.0,0.680986,0.03361
F_FAP1_00374-1.png,real,AI,False,1.0,1.0,0.55481,0.039056
F_FAP1_00374-2.png,real,AI,False,1.0,1.0,0.54429,0.023528
F_FAP1_00374-3.png,real,AI,False,1.0,1.0,0.609273,0.03421
F_FAP1_00375-1.png,real,AI,False,1.0,1.0,0.557357,0.026146
F_FAP1_00375-2.png,real,AI,False,1.0,1.0,0.628581,0.066102
F_FAP1_00375-3.png,real,AI,False,1.0,1.0,0.559613,0.03142
F_FAP1_00376-1.png,real,AI,False,1.0,1.0,0.585216,0.000833
F_FAP1_00376-2.png,real,AI,False,1.0,1.0,0.617454,0.006079
F_FAP1_00376-3.png,real,AI,False,1.0,1.0,0.594016,0.005528
F_FAP1_00377-1.png,real,AI,False,1.0,1.0,0.514013,0.034631
F_FAP1_00377-2.png,real,AI,False,1.0,1.0,0.524993,0.041853
F_FAP1_00377-3.png,real,AI,False,1.0,1.0,0.537981,0.019342
F_FAP1_00378-1.png,real,AI,False,1.0,1.0,0.508367,0.033919
F_FAP1_00378-2.png,real,AI,False,1.0,1.0,0.538954,0.031841
F_FAP1_00378-3.png,real,AI,False,1.0,1.0,0.544618,0.020322
F_FAP1_00379-1.png,real,AI,False,1.0,1.0,0.554526,0.030065
F_FAP1_00379-2.png,real,AI,False,1.0,1.0,0.593484,0.040699
F_FAP1_00379-3.png,real,AI,False,1.0,1.0,0.558795,0.021411
F_FAP1_00380-1.png,real,AI,False,1.0,1.0,0.578674,0.017658
F_FAP1_00380-2.png,real,AI,False,1.0,1.0,0.581295,0.022526
F_FAP1_00380-3.png,real,AI,False,1.0,1.0,0.533094,0.027506
F_FAP1_00381-1.png,real,AI,False,1.0,1.0,0.598042,0.044261
F_FAP1_00381-2.png,real,AI,False,1.0,1.0,0.618744,0.061945
F_FAP1_00381-3.png,real,AI,False,1.0,1.0,0.58939,0.046352
F_FAP1_00382-1.png,real,AI,False,1.0,1.0,0.580098,0.046594
F_FAP1_00382-2.png,real,AI,False,1.0,1.0,0.543373,0.065843
F_FAP1_00382-3.png,real,AI,False,1.0,1.0,0.508919,0.079693
F_FAP1_00383-1.png,real,AI,False,1.0,1.0,0.591261,0.024452
F_FAP1_00383-2.png,real,AI,False,1.0,1.0,0.576322,0.025524
F_FAP1_00383-3.png,real,AI,False,1.0,1.0,0.569083,0.051845
F_FAP1_00384-1.png,real,AI,False,1.0,1.0,0.71402,0.027689
F_FAP1_00384-2.png,real,AI,False,1.0,1.0,0.683911,0.028224
F_FAP1_00384-3.png,real,AI,False,1.0,1.0,0.657305,0.039395
F_FAP1_00385-1.png,real,AI,False,1.0,1.0,0.525274,0.006454
F_FAP1_00385-2.png,real,AI,False,1.0,1.0,0.574884,0.007376
F_FAP1_00385-3.png,real,AI,False,1.0,1.0,0.534997,0.028953
F_FAP1_00386-1.png,real,AI,False,1.0,1.0,0.598402,0.019516
F_FAP1_00386-2.png,real,AI,False,1.0,1.0,0.598137,0.019053
F_FAP1_00386-3.png,real,AI,False,1.0,1.0,0.607885,0.023323
F_FAP1_00387-1.png,real,AI,False,1.0,1.0,0.641426,0.009233
F_FAP1_00387-2.png,real,AI,False,1.0,1.0,0.68414,0.008577
F_FAP1_00387-3.png,real,AI,False,1.0,1.0,0.573677,0.014708
F_FAP1_00388-1.png,real,AI,False,1.0,1.0,0.619797,0.035779
F_FAP1_00388-2.png,real,AI,False,1.0,1.0,0.640316,0.032485
F_FAP1_00388-3.png,real,AI,False,1.0,1.0,0.700563,0.036001
F_FAP1_00389-1.png,real,AI,False,1.0,1.0,0.54126,0.069145
F_FAP1_00389-2.png,real,AI,False,1.0,1.0,0.540756,0.0697
F_FAP1_00389-3.png,real,AI,False,1.0,1.0,0.541906,0.068446
F_FAP1_00390-1.png,real,AI,False,1.0,1.0,0.649992,0.055586
F_FAP1_00390-2.png,real,AI,False,1.0,1.0,0.593965,0.048323
F_FAP1_00390-3.png,real,AI,False,1.0,1.0,0.612843,0.045643
F_FAP1_00391-1.png,real,AI,False,1.0,1.0,0.54051,0.004446
F_FAP1_00391-2.png,real,AI,False,1.0,1.0,0.532514,0.004513
F_FAP1_00391-3.png,real,AI,False,1.0,1.0,0.546872,0.009998
F_FAP1_00392-1.png,real,AI,False,1.0,1.0,0.56438,0.029758
F_FAP1_00392-2.png,real,AI,False,1.0,1.0,0.593604,0.027482
F_FAP1_00392-3.png,real,AI,False,1.0,1.0,0.623609,0.026148
F_FAP1_00393-1.png,real,AI,False,1.0,1.0,0.620159,0.040399
F_FAP1_00393-2.png,real,AI,False,1.0,1.0,0.627351,0.041711
F_FAP1_00393-3.png,real,AI,False,1.0,1.0,0.623343,0.051113
F_FAP1_00394-1.png,real,AI,False,1.0,1.0,0.567478,0.047074
F_FAP1_00394-2.png,real,AI,False,1.0,1.0,0.559182,0.046261
F_FAP1_00394-3.png,real,AI,False,1.0,1.0,0.569975,0.057299
F_FAP1_00395-1.png,real,AI,False,1.0,1.0,0.560732,0.019916
F_FAP1_00395-2.png,real,AI,False,1.0,1.0,0.552214,0.027628
F_FAP1_00395-3.png,real,AI,False,1.0,1.0,0.597562,0.004012
F_FAP1_00396-1.png,real,AI,False,1.0,1.0,0.601891,0.035249
F_FAP1_00396-2.png,real,AI,False,1.0,1.0,0.577986,0.005432
F_FAP1_00396-3.png,real,AI,False,1.0,1.0,0.616119,0.038142
F_FAP1_00397-1.png,real,AI,False,1.0,1.0,0.589998,0.008935
F_FAP1_00397-2.png,real,AI,False,1.0,1.0,0.5456,0.005994
F_FAP1_00397-3.png,real,AI,False,1.0,1.0,0.544523,0.004309
F_FAP1_00398-1.png,real,AI,False,1.0,1.0,0.616887,0.084549
F_FAP1_00398-2.png,real,AI,False,1.0,1.0,0.609717,0.084848
F_FAP1_00398-3.png,real,AI,False,1.0,1.0,0.649942,0.115703
F_FAP1_00399-1.png,real,AI,False,1.0,1.0,0.57785,0.005867
F_FAP1_00399-2.png,real,AI,False,1.0,1.0,0.587244,0.020226
